Region,Suburb,Year,Total Description,Value
Tuggeranong,Conder,2021,Tenure type - Census : Renter (%),38.3
Tuggeranong,Conder,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),10.0
Tuggeranong,Conder,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (%),71.4
Tuggeranong,Conder,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),14.0
Tuggeranong,Conder,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),5.0
Tuggeranong,Conder,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (%),20.8
Tuggeranong,Conder,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),24.0
Tuggeranong,Conder,2021,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",23.0
Tuggeranong,Conder,2021,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (%)",71.9
Tuggeranong,Conder,2021,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),32.0
Tuggeranong,Conder,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),52.0
Tuggeranong,Conder,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (%),76.5
Tuggeranong,Conder,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),68.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),140.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (%),97.2
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),6.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (%),4.2
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (%),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (%),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (%),0.0
Tuggeranong,Conder,2021,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),144.0
Belconnen,Cook,2021,Language - Census : Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),0.0
Belconnen,Cook,2021,Language - Census : Speaks English at home (%),100.0
Belconnen,Cook,2021,"Engagement in employment, education or training - Census : Fully engaged (%)",16.7
Belconnen,Cook,2021,"Engagement in employment, education or training - Census : Partially or at least partially engaged (%)",16.7
Belconnen,Cook,2021,"Engagement in employment, education or training - Census : Not engaged (%)",55.6
Belconnen,Cook,2021,Labour force status - Census : Employed (no.),7.0
Belconnen,Cook,2021,Labour force status - Census : % of total labour force employed,87.5
Belconnen,Cook,2021,Labour force status - Census : Unemployed (no.),0.0
Belconnen,Cook,2021,Labour force status - Census : % of total labour force unemployed,0.0
Belconnen,Cook,2021,Labour force status - Census : In the labour force (no.),8.0
Belconnen,Cook,2021,Labour force status - Census : Labour force participation rate (%),53.3
Belconnen,Cook,2021,Labour force status - Census : Not in the labour force (%),20.0
Belconnen,Cook,2021,Labour force status - Census : Total responding population aged 15-64 years (no.),15.0
Belconnen,Cook,2021,Labour force status - Census : % of total Census responding population employed,46.7
Belconnen,Cook,2021,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),3.0
Belconnen,Cook,2021,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (%),16.7
Belconnen,Cook,2021,Unpaid child care - Census : Cared for own child/children (no.),8.0
Belconnen,Cook,2021,Unpaid child care - Census : Cared for own child/children (%),44.4
Belconnen,Cook,2021,Unpaid child care - Census : Cared for other child/children (no.),0.0
Belconnen,Cook,2021,Unpaid child care - Census : Cared for other child/children (%),0.0
Belconnen,Cook,2021,Unpaid child care - Census : Total provided unpaid child care (no.),8.0
Belconnen,Cook,2021,Unpaid child care - Census : Total provided unpaid child care (%),44.4
Belconnen,Cook,2021,Unpaid child care - Census : Did not provide unpaid child care (no.),10.0
Belconnen,Cook,2021,Unpaid child care - Census : Did not provide unpaid child care (%),55.6
Belconnen,Cook,2021,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),5.0
Belconnen,Cook,2021,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (%),27.8
Belconnen,Cook,2021,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),8.0
Belconnen,Cook,2021,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),34.8
Belconnen,Cook,2021,Tenure type - Census : Renter (no.),12.0
Belconnen,Cook,2021,Tenure type - Census : Renter (%),52.2
Belconnen,Cook,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (%),0.0
Belconnen,Cook,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),3.0
Belconnen,Cook,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (%),60.0
Belconnen,Cook,2021,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),5.0
Belconnen,Cook,2021,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",0.0
Belconnen,Cook,2021,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (%)",0.0
Belconnen,Cook,2021,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),5.0
Belconnen,Cook,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (%),33.3
Belconnen,Cook,2021,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),15.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),19.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (%),79.2
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (%),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (%),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (%),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (%),0.0
Belconnen,Cook,2021,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),24.0
Molonglo District,Coombs,2021,Language - Census : Aboriginal and Torres Strait Islander people who reported speaking an Aboriginal or Torres Strait Islander language (%),0.0
Molonglo District,Coombs,2021,Language - Census : Speaks English at home (%),90.1
Molonglo District,Coombs,2021,"Engagement in employment, education or training - Census : Fully engaged (%)",76.6
Molonglo District,Coombs,2021,"Engagement in employment, education or training - Census : Partially or at least partially engaged (%)",10.6
Molonglo District,Coombs,2021,"Engagement in employment, education or training - Census : Not engaged (%)",23.4
Molonglo District,Coombs,2021,Labour force status - Census : Employed (no.),36.0
Molonglo District,Coombs,2021,Labour force status - Census : % of total labour force employed,90.0
Molonglo District,Coombs,2021,Labour force status - Census : Unemployed (no.),3.0
Molonglo District,Coombs,2021,Labour force status - Census : % of total labour force unemployed,7.5
Molonglo District,Coombs,2021,Labour force status - Census : In the labour force (no.),40.0
Molonglo District,Coombs,2021,Labour force status - Census : Labour force participation rate (%),85.1
Molonglo District,Coombs,2021,Labour force status - Census : Not in the labour force (%),21.3
Molonglo District,Coombs,2021,Labour force status - Census : Total responding population aged 15-64 years (no.),47.0
Molonglo District,Coombs,2021,Labour force status - Census : % of total Census responding population employed,76.6
Molonglo District,Coombs,2021,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),12.0
Molonglo District,Coombs,2021,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (%),23.1
Molonglo District,Coombs,2021,Unpaid child care - Census : Cared for own child/children (no.),8.0
Molonglo District,Coombs,2021,Unpaid child care - Census : Cared for own child/children (%),15.4
Molonglo District,Coombs,2021,Unpaid child care - Census : Cared for other child/children (no.),0.0
Molonglo District,Coombs,2021,Unpaid child care - Census : Cared for other child/children (%),0.0
Molonglo District,Coombs,2021,Unpaid child care - Census : Total provided unpaid child care (no.),12.0
Molonglo District,Coombs,2021,Unpaid child care - Census : Total provided unpaid child care (%),23.1
Molonglo District,Coombs,2021,Unpaid child care - Census : Did not provide unpaid child care (no.),36.0
Molonglo District,Coombs,2021,Unpaid child care - Census : Did not provide unpaid child care (%),69.2
Molonglo District,Coombs,2021,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),4.0
Molonglo District,Coombs,2021,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (%),7.7
Molonglo District,Coombs,2021,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),25.0
Molonglo District,Coombs,2021,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),34.2
Molonglo District,Coombs,2021,Tenure type - Census : Renter (no.),42.0
Molonglo District,Coombs,2021,Tenure type - Census : Renter (%),57.5
Molonglo District,Coombs,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),7.0
Molonglo District,Coombs,2021,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (%),63.6
