Region,Suburb,Year,Quarter,Crime,Number,Population,Rate,Date,COVID
Belconnen,Aranda,2023,Q2,Other,4,2601,1.5378700499807767,2023-04-01,Post
Belconnen,Aranda,2023,Q3,Other,12,2601,4.61361014994233,2023-07-01,Post
Belconnen,Aranda,2023,Q4,Other,16,2601,6.151480199923107,2023-10-01,Post
Belconnen,Aranda,2024,Q1,Other,16,2602,6.149116064565719,2024-01-01,Post
Belconnen,Aranda,2024,Q2,Other,7,2602,2.6902382782475023,2024-04-01,Post
Belconnen,Aranda,2024,Q3,Other,8,2602,3.0745580322828596,2024-07-01,Post
Belconnen,Aranda,2024,Q4,Other,14,2602,5.380476556495005,2024-10-01,Post
Belconnen,Aranda,2025,Q1,Other,12,2643,4.540295119182748,2025-01-01,Post
Belconnen,Aranda,2025,Q2,Other,14,2643,5.297010972379872,2025-04-01,Post
Belconnen,Aranda,2014,Q1,Property Damage,0,2477,0.0,2014-01-01,Pre
Belconnen,Aranda,2014,Q2,Property Damage,5,2477,2.0185708518368997,2014-04-01,Pre
Belconnen,Aranda,2014,Q3,Property Damage,4,2477,1.6148566814695198,2014-07-01,Pre
Belconnen,Aranda,2014,Q4,Property Damage,3,2477,1.2111425111021397,2014-10-01,Pre
Belconnen,Aranda,2015,Q1,Property Damage,2,2460,0.8130081300813008,2015-01-01,Pre
Belconnen,Aranda,2015,Q2,Property Damage,8,2460,3.252032520325203,2015-04-01,Pre
Belconnen,Aranda,2015,Q3,Property Damage,7,2460,2.845528455284553,2015-07-01,Pre
Belconnen,Aranda,2015,Q4,Property Damage,7,2460,2.845528455284553,2015-10-01,Pre
Belconnen,Aranda,2016,Q1,Property Damage,3,2447,1.2259910093992643,2016-01-01,Pre
Belconnen,Aranda,2016,Q2,Property Damage,2,2447,0.8173273395995095,2016-04-01,Pre
Belconnen,Aranda,2016,Q3,Property Damage,1,2447,0.40866366979975477,2016-07-01,Pre
Belconnen,Aranda,2016,Q4,Property Damage,9,2447,3.677973028197793,2016-10-01,Pre
Belconnen,Aranda,2017,Q1,Property Damage,10,2485,4.024144869215292,2017-01-01,Pre
Belconnen,Aranda,2017,Q2,Property Damage,9,2485,3.6217303822937628,2017-04-01,Pre
Belconnen,Aranda,2017,Q3,Property Damage,0,2485,0.0,2017-07-01,Pre
Belconnen,Aranda,2017,Q4,Property Damage,7,2485,2.8169014084507045,2017-10-01,Pre
Belconnen,Aranda,2018,Q1,Property Damage,1,2502,0.39968025579536376,2018-01-01,Pre
Belconnen,Aranda,2018,Q2,Property Damage,5,2502,1.9984012789768186,2018-04-01,Pre
Belconnen,Aranda,2018,Q3,Property Damage,1,2502,0.39968025579536376,2018-07-01,Pre
Belconnen,Aranda,2018,Q4,Property Damage,2,2502,0.7993605115907275,2018-10-01,Pre
Belconnen,Aranda,2019,Q1,Property Damage,3,2544,1.179245283018868,2019-01-01,Pre
Belconnen,Aranda,2019,Q2,Property Damage,3,2544,1.179245283018868,2019-04-01,Pre
Belconnen,Aranda,2019,Q3,Property Damage,1,2544,0.3930817610062893,2019-07-01,Pre
Belconnen,Aranda,2019,Q4,Property Damage,4,2544,1.572327044025157,2019-10-01,Pre
Belconnen,Aranda,2020,Q1,Property Damage,6,2588,2.3183925811437405,2020-01-01,Pre
Belconnen,Aranda,2020,Q2,Property Damage,1,2588,0.3863987635239567,2020-04-01,During
Belconnen,Aranda,2020,Q3,Property Damage,0,2588,0.0,2020-07-01,During
Belconnen,Aranda,2020,Q4,Property Damage,8,2588,3.0911901081916535,2020-10-01,During
Belconnen,Aranda,2021,Q1,Property Damage,2,2583,0.7742934572202864,2021-01-01,During
Belconnen,Aranda,2021,Q2,Property Damage,1,2583,0.3871467286101432,2021-04-01,During
Belconnen,Aranda,2021,Q3,Property Damage,7,2583,2.7100271002710024,2021-07-01,During
Belconnen,Aranda,2021,Q4,Property Damage,4,2583,1.5485869144405728,2021-10-01,Post
Belconnen,Aranda,2022,Q1,Property Damage,5,2578,1.939487975174554,2022-01-01,Post
Belconnen,Aranda,2022,Q2,Property Damage,3,2578,1.1636927851047325,2022-04-01,Post
Belconnen,Aranda,2022,Q3,Property Damage,3,2578,1.1636927851047325,2022-07-01,Post
Belconnen,Aranda,2022,Q4,Property Damage,2,2578,0.7757951900698216,2022-10-01,Post
Belconnen,Aranda,2023,Q1,Property Damage,3,2601,1.1534025374855825,2023-01-01,Post
Belconnen,Aranda,2023,Q2,Property Damage,4,2601,1.5378700499807767,2023-04-01,Post
Belconnen,Aranda,2023,Q3,Property Damage,3,2601,1.1534025374855825,2023-07-01,Post
Belconnen,Aranda,2023,Q4,Property Damage,4,2601,1.5378700499807767,2023-10-01,Post
Belconnen,Aranda,2024,Q1,Property Damage,1,2602,0.38431975403535745,2024-01-01,Post
Belconnen,Aranda,2024,Q2,Property Damage,1,2602,0.38431975403535745,2024-04-01,Post
Belconnen,Aranda,2024,Q3,Property Damage,1,2602,0.38431975403535745,2024-07-01,Post
Belconnen,Aranda,2024,Q4,Property Damage,3,2602,1.1529592621060722,2024-10-01,Post
Belconnen,Aranda,2025,Q1,Property Damage,3,2643,1.135073779795687,2025-01-01,Post
Belconnen,Aranda,2025,Q2,Property Damage,3,2643,1.135073779795687,2025-04-01,Post
Belconnen,Aranda,2014,Q1,Robbery,0,2477,0.0,2014-01-01,Pre
Belconnen,Aranda,2014,Q2,Robbery,0,2477,0.0,2014-04-01,Pre
Belconnen,Aranda,2014,Q3,Robbery,0,2477,0.0,2014-07-01,Pre
Belconnen,Aranda,2014,Q4,Robbery,0,2477,0.0,2014-10-01,Pre
Belconnen,Aranda,2015,Q1,Robbery,0,2460,0.0,2015-01-01,Pre
Belconnen,Aranda,2015,Q2,Robbery,0,2460,0.0,2015-04-01,Pre
Belconnen,Aranda,2015,Q3,Robbery,0,2460,0.0,2015-07-01,Pre
Belconnen,Aranda,2015,Q4,Robbery,0,2460,0.0,2015-10-01,Pre
Belconnen,Aranda,2016,Q1,Robbery,0,2447,0.0,2016-01-01,Pre
Belconnen,Aranda,2016,Q2,Robbery,1,2447,0.40866366979975477,2016-04-01,Pre
Belconnen,Aranda,2016,Q3,Robbery,0,2447,0.0,2016-07-01,Pre
Belconnen,Aranda,2016,Q4,Robbery,0,2447,0.0,2016-10-01,Pre
Belconnen,Aranda,2017,Q1,Robbery,0,2485,0.0,2017-01-01,Pre
Belconnen,Aranda,2017,Q2,Robbery,0,2485,0.0,2017-04-01,Pre
Belconnen,Aranda,2017,Q3,Robbery,0,2485,0.0,2017-07-01,Pre
Belconnen,Aranda,2017,Q4,Robbery,1,2485,0.4024144869215292,2017-10-01,Pre
Belconnen,Aranda,2018,Q1,Robbery,0,2502,0.0,2018-01-01,Pre
Belconnen,Aranda,2018,Q2,Robbery,0,2502,0.0,2018-04-01,Pre
Belconnen,Aranda,2018,Q3,Robbery,0,2502,0.0,2018-07-01,Pre
Belconnen,Aranda,2018,Q4,Robbery,0,2502,0.0,2018-10-01,Pre
Belconnen,Aranda,2019,Q1,Robbery,0,2544,0.0,2019-01-01,Pre
Belconnen,Aranda,2019,Q2,Robbery,0,2544,0.0,2019-04-01,Pre
Belconnen,Aranda,2019,Q3,Robbery,0,2544,0.0,2019-07-01,Pre
Belconnen,Aranda,2019,Q4,Robbery,0,2544,0.0,2019-10-01,Pre
Belconnen,Aranda,2020,Q1,Robbery,0,2588,0.0,2020-01-01,Pre
Belconnen,Aranda,2020,Q2,Robbery,0,2588,0.0,2020-04-01,During
Belconnen,Aranda,2020,Q3,Robbery,0,2588,0.0,2020-07-01,During
Belconnen,Aranda,2020,Q4,Robbery,0,2588,0.0,2020-10-01,During
Belconnen,Aranda,2021,Q1,Robbery,0,2583,0.0,2021-01-01,During
Belconnen,Aranda,2021,Q2,Robbery,0,2583,0.0,2021-04-01,During
Belconnen,Aranda,2021,Q3,Robbery,0,2583,0.0,2021-07-01,During
Belconnen,Aranda,2021,Q4,Robbery,0,2583,0.0,2021-10-01,Post
Belconnen,Aranda,2022,Q1,Robbery,1,2578,0.3878975950349108,2022-01-01,Post
Belconnen,Aranda,2022,Q2,Robbery,0,2578,0.0,2022-04-01,Post
Belconnen,Aranda,2022,Q3,Robbery,0,2578,0.0,2022-07-01,Post
Belconnen,Aranda,2022,Q4,Robbery,0,2578,0.0,2022-10-01,Post
Belconnen,Aranda,2023,Q1,Robbery,0,2601,0.0,2023-01-01,Post
Belconnen,Aranda,2023,Q2,Robbery,0,2601,0.0,2023-04-01,Post
Belconnen,Aranda,2023,Q3,Robbery,0,2601,0.0,2023-07-01,Post
Belconnen,Aranda,2023,Q4,Robbery,0,2601,0.0,2023-10-01,Post
Belconnen,Aranda,2024,Q1,Robbery,0,2602,0.0,2024-01-01,Post
Belconnen,Aranda,2024,Q2,Robbery,0,2602,0.0,2024-04-01,Post
Belconnen,Aranda,2024,Q3,Robbery,0,2602,0.0,2024-07-01,Post
Belconnen,Aranda,2024,Q4,Robbery,0,2602,0.0,2024-10-01,Post
Belconnen,Aranda,2025,Q1,Robbery,0,2643,0.0,2025-01-01,Post
Belconnen,Aranda,2025,Q2,Robbery,0,2643,0.0,2025-04-01,Post
Belconnen,Aranda,2014,Q1,Sexual Assault,0,2477,0.0,2014-01-01,Pre
Belconnen,Aranda,2014,Q2,Sexual Assault,0,2477,0.0,2014-04-01,Pre
Belconnen,Aranda,2014,Q3,Sexual Assault,0,2477,0.0,2014-07-01,Pre
Belconnen,Aranda,2014,Q4,Sexual Assault,1,2477,0.40371417036737994,2014-10-01,Pre
Belconnen,Aranda,2015,Q1,Sexual Assault,0,2460,0.0,2015-01-01,Pre
Belconnen,Aranda,2015,Q2,Sexual Assault,0,2460,0.0,2015-04-01,Pre
Belconnen,Aranda,2015,Q3,Sexual Assault,0,2460,0.0,2015-07-01,Pre
Belconnen,Aranda,2015,Q4,Sexual Assault,0,2460,0.0,2015-10-01,Pre
Belconnen,Aranda,2016,Q1,Sexual Assault,0,2447,0.0,2016-01-01,Pre
Belconnen,Aranda,2016,Q2,Sexual Assault,0,2447,0.0,2016-04-01,Pre
Belconnen,Aranda,2016,Q3,Sexual Assault,0,2447,0.0,2016-07-01,Pre
Belconnen,Aranda,2016,Q4,Sexual Assault,0,2447,0.0,2016-10-01,Pre
Belconnen,Aranda,2017,Q1,Sexual Assault,0,2485,0.0,2017-01-01,Pre
Belconnen,Aranda,2017,Q2,Sexual Assault,0,2485,0.0,2017-04-01,Pre
Belconnen,Aranda,2017,Q3,Sexual Assault,0,2485,0.0,2017-07-01,Pre
Belconnen,Aranda,2017,Q4,Sexual Assault,0,2485,0.0,2017-10-01,Pre
Belconnen,Aranda,2018,Q1,Sexual Assault,0,2502,0.0,2018-01-01,Pre
Belconnen,Aranda,2018,Q2,Sexual Assault,2,2502,0.7993605115907275,2018-04-01,Pre
Belconnen,Aranda,2018,Q3,Sexual Assault,0,2502,0.0,2018-07-01,Pre
Belconnen,Aranda,2018,Q4,Sexual Assault,0,2502,0.0,2018-10-01,Pre
Belconnen,Aranda,2019,Q1,Sexual Assault,0,2544,0.0,2019-01-01,Pre
Belconnen,Aranda,2019,Q2,Sexual Assault,0,2544,0.0,2019-04-01,Pre
Belconnen,Aranda,2019,Q3,Sexual Assault,0,2544,0.0,2019-07-01,Pre
Belconnen,Aranda,2019,Q4,Sexual Assault,2,2544,0.7861635220125786,2019-10-01,Pre
Belconnen,Aranda,2020,Q1,Sexual Assault,0,2588,0.0,2020-01-01,Pre
Belconnen,Aranda,2020,Q2,Sexual Assault,1,2588,0.3863987635239567,2020-04-01,During
Belconnen,Aranda,2020,Q3,Sexual Assault,0,2588,0.0,2020-07-01,During
Belconnen,Aranda,2020,Q4,Sexual Assault,1,2588,0.3863987635239567,2020-10-01,During
Belconnen,Aranda,2021,Q1,Sexual Assault,0,2583,0.0,2021-01-01,During
Belconnen,Aranda,2021,Q2,Sexual Assault,2,2583,0.7742934572202864,2021-04-01,During
Belconnen,Aranda,2021,Q3,Sexual Assault,0,2583,0.0,2021-07-01,During
Belconnen,Aranda,2021,Q4,Sexual Assault,1,2583,0.3871467286101432,2021-10-01,Post
Belconnen,Aranda,2022,Q1,Sexual Assault,0,2578,0.0,2022-01-01,Post
Belconnen,Aranda,2022,Q2,Sexual Assault,0,2578,0.0,2022-04-01,Post
Belconnen,Aranda,2022,Q3,Sexual Assault,2,2578,0.7757951900698216,2022-07-01,Post
Belconnen,Aranda,2022,Q4,Sexual Assault,1,2578,0.3878975950349108,2022-10-01,Post
Belconnen,Aranda,2023,Q1,Sexual Assault,3,2601,1.1534025374855825,2023-01-01,Post
Belconnen,Aranda,2023,Q2,Sexual Assault,0,2601,0.0,2023-04-01,Post
Belconnen,Aranda,2023,Q3,Sexual Assault,0,2601,0.0,2023-07-01,Post
Belconnen,Aranda,2023,Q4,Sexual Assault,2,2601,0.7689350249903883,2023-10-01,Post
Belconnen,Aranda,2024,Q1,Sexual Assault,0,2602,0.0,2024-01-01,Post
Belconnen,Aranda,2024,Q2,Sexual Assault,0,2602,0.0,2024-04-01,Post
Belconnen,Aranda,2024,Q3,Sexual Assault,0,2602,0.0,2024-07-01,Post
Belconnen,Aranda,2024,Q4,Sexual Assault,0,2602,0.0,2024-10-01,Post
Belconnen,Aranda,2025,Q1,Sexual Assault,0,2643,0.0,2025-01-01,Post
Belconnen,Aranda,2025,Q2,Sexual Assault,0,2643,0.0,2025-04-01,Post
Belconnen,Aranda,2014,Q1,TINs,113,2477,45.61970125151393,2014-01-01,Pre
Belconnen,Aranda,2014,Q2,TINs,122,2477,49.25312878482035,2014-04-01,Pre
Belconnen,Aranda,2014,Q3,TINs,142,2477,57.32741219216795,2014-07-01,Pre
Belconnen,Aranda,2014,Q4,TINs,119,2477,48.04198627371821,2014-10-01,Pre
Belconnen,Aranda,2015,Q1,TINs,93,2460,37.80487804878049,2015-01-01,Pre
Belconnen,Aranda,2015,Q2,TINs,63,2460,25.609756097560975,2015-04-01,Pre
Belconnen,Aranda,2015,Q3,TINs,88,2460,35.77235772357724,2015-07-01,Pre
Belconnen,Aranda,2015,Q4,TINs,96,2460,39.02439024390244,2015-10-01,Pre
Belconnen,Aranda,2016,Q1,TINs,87,2447,35.55373927257867,2016-01-01,Pre
Belconnen,Aranda,2016,Q2,TINs,64,2447,26.154474867184305,2016-04-01,Pre
Belconnen,Aranda,2016,Q3,TINs,117,2447,47.81364936657131,2016-07-01,Pre
Belconnen,Aranda,2016,Q4,TINs,95,2447,38.82304863097671,2016-10-01,Pre
Belconnen,Aranda,2017,Q1,TINs,83,2485,33.400402414486926,2017-01-01,Pre
Belconnen,Aranda,2017,Q2,TINs,107,2485,43.058350100603626,2017-04-01,Pre
Belconnen,Aranda,2017,Q3,TINs,117,2485,47.08249496981892,2017-07-01,Pre
Belconnen,Aranda,2017,Q4,TINs,191,2485,76.86116700201208,2017-10-01,Pre
Belconnen,Aranda,2018,Q1,TINs,117,2502,46.76258992805756,2018-01-01,Pre
Belconnen,Aranda,2018,Q2,TINs,97,2502,38.768984812150286,2018-04-01,Pre
Belconnen,Aranda,2018,Q3,TINs,148,2502,59.15267785771383,2018-07-01,Pre
Belconnen,Aranda,2018,Q4,TINs,102,2502,40.7673860911271,2018-10-01,Pre
Belconnen,Aranda,2019,Q1,TINs,58,2544,22.79874213836478,2019-01-01,Pre
Belconnen,Aranda,2019,Q2,TINs,68,2544,26.729559748427672,2019-04-01,Pre
Belconnen,Aranda,2019,Q3,TINs,70,2544,27.51572327044025,2019-07-01,Pre
Belconnen,Aranda,2019,Q4,TINs,74,2544,29.08805031446541,2019-10-01,Pre
Belconnen,Aranda,2020,Q1,TINs,87,2588,33.61669242658424,2020-01-01,Pre
Belconnen,Aranda,2020,Q2,TINs,131,2588,50.61823802163833,2020-04-01,During
Belconnen,Aranda,2020,Q3,TINs,127,2588,49.0726429675425,2020-07-01,During
Belconnen,Aranda,2020,Q4,TINs,211,2588,81.53013910355487,2020-10-01,During
Belconnen,Aranda,2021,Q1,TINs,116,2583,44.909020518776614,2021-01-01,During
Belconnen,Aranda,2021,Q2,TINs,130,2583,50.32907471931862,2021-04-01,During
Belconnen,Aranda,2021,Q3,TINs,47,2583,18.19589624467673,2021-07-01,During
Belconnen,Aranda,2021,Q4,TINs,107,2583,41.42469996128533,2021-10-01,Post
Belconnen,Aranda,2022,Q1,TINs,47,2578,18.23118696664081,2022-01-01,Post
Belconnen,Aranda,2022,Q2,TINs,58,2578,22.49806051202483,2022-04-01,Post
Belconnen,Aranda,2022,Q3,TINs,84,2578,32.58339798293251,2022-07-01,Post
Belconnen,Aranda,2022,Q4,TINs,57,2578,22.110162916989918,2022-10-01,Post
Belconnen,Aranda,2023,Q1,TINs,45,2601,17.301038062283737,2023-01-01,Post
Belconnen,Aranda,2023,Q2,TINs,64,2601,24.605920799692427,2023-04-01,Post
Belconnen,Aranda,2023,Q3,TINs,31,2601,11.918492887351018,2023-07-01,Post
Belconnen,Aranda,2023,Q4,TINs,21,2601,8.073817762399077,2023-10-01,Post
Belconnen,Aranda,2024,Q1,TINs,27,2602,10.37663335895465,2024-01-01,Post
Belconnen,Aranda,2024,Q2,TINs,68,2602,26.133743274404306,2024-04-01,Post
Belconnen,Aranda,2024,Q3,TINs,44,2602,16.910069177555727,2024-07-01,Post
Belconnen,Aranda,2024,Q4,TINs,54,2602,20.7532667179093,2024-10-01,Post
Belconnen,Aranda,2025,Q1,TINs,109,2643,41.241013999243286,2025-01-01,Post
Belconnen,Aranda,2025,Q2,TINs,141,2643,53.34846765039728,2025-04-01,Post
Belconnen,Aranda,2014,Q1,Theft,5,2477,2.0185708518368997,2014-01-01,Pre
Belconnen,Aranda,2014,Q2,Theft,2,2477,0.8074283407347599,2014-04-01,Pre
Belconnen,Aranda,2014,Q3,Theft,6,2477,2.4222850222042793,2014-07-01,Pre
Belconnen,Aranda,2014,Q4,Theft,9,2477,3.633427533306419,2014-10-01,Pre
Belconnen,Aranda,2015,Q1,Theft,13,2460,5.284552845528455,2015-01-01,Pre
Belconnen,Aranda,2015,Q2,Theft,6,2460,2.4390243902439024,2015-04-01,Pre
Belconnen,Aranda,2015,Q3,Theft,8,2460,3.252032520325203,2015-07-01,Pre
Belconnen,Aranda,2015,Q4,Theft,20,2460,8.130081300813009,2015-10-01,Pre
Belconnen,Aranda,2016,Q1,Theft,3,2447,1.2259910093992643,2016-01-01,Pre
Belconnen,Aranda,2016,Q2,Theft,13,2447,5.312627707396812,2016-04-01,Pre
Belconnen,Aranda,2016,Q3,Theft,4,2447,1.634654679199019,2016-07-01,Pre
Belconnen,Aranda,2016,Q4,Theft,5,2447,2.043318348998774,2016-10-01,Pre
Belconnen,Aranda,2017,Q1,Theft,10,2485,4.024144869215292,2017-01-01,Pre
Belconnen,Aranda,2017,Q2,Theft,6,2485,2.4144869215291753,2017-04-01,Pre
Belconnen,Aranda,2017,Q3,Theft,7,2485,2.8169014084507045,2017-07-01,Pre
Belconnen,Aranda,2017,Q4,Theft,16,2485,6.438631790744467,2017-10-01,Pre
Belconnen,Aranda,2018,Q1,Theft,2,2502,0.7993605115907275,2018-01-01,Pre
Belconnen,Aranda,2018,Q2,Theft,7,2502,2.797761790567546,2018-04-01,Pre
Belconnen,Aranda,2018,Q3,Theft,6,2502,2.3980815347721824,2018-07-01,Pre
Belconnen,Aranda,2018,Q4,Theft,10,2502,3.9968025579536373,2018-10-01,Pre
Belconnen,Aranda,2019,Q1,Theft,7,2544,2.751572327044025,2019-01-01,Pre
Belconnen,Aranda,2019,Q2,Theft,7,2544,2.751572327044025,2019-04-01,Pre
Belconnen,Aranda,2019,Q3,Theft,8,2544,3.144654088050314,2019-07-01,Pre
Belconnen,Aranda,2019,Q4,Theft,10,2544,3.930817610062893,2019-10-01,Pre
Belconnen,Aranda,2020,Q1,Theft,8,2588,3.0911901081916535,2020-01-01,Pre
Belconnen,Aranda,2020,Q2,Theft,6,2588,2.3183925811437405,2020-04-01,During
Belconnen,Aranda,2020,Q3,Theft,3,2588,1.1591962905718702,2020-07-01,During
Belconnen,Aranda,2020,Q4,Theft,9,2588,3.4775888717156103,2020-10-01,During
Belconnen,Aranda,2021,Q1,Theft,6,2583,2.3228803716608595,2021-01-01,During
Belconnen,Aranda,2021,Q2,Theft,9,2583,3.484320557491289,2021-04-01,During
Belconnen,Aranda,2021,Q3,Theft,34,2583,13.16298877274487,2021-07-01,During
Belconnen,Aranda,2021,Q4,Theft,13,2583,5.032907471931861,2021-10-01,Post
Belconnen,Aranda,2022,Q1,Theft,16,2578,6.2063615205585725,2022-01-01,Post
Belconnen,Aranda,2022,Q2,Theft,6,2578,2.327385570209465,2022-04-01,Post
Belconnen,Aranda,2022,Q3,Theft,6,2578,2.327385570209465,2022-07-01,Post
Belconnen,Aranda,2022,Q4,Theft,3,2578,1.1636927851047325,2022-10-01,Post
Belconnen,Aranda,2023,Q1,Theft,3,2601,1.1534025374855825,2023-01-01,Post
Belconnen,Aranda,2023,Q2,Theft,5,2601,1.9223375624759709,2023-04-01,Post
Belconnen,Aranda,2023,Q3,Theft,14,2601,5.3825451749327184,2023-07-01,Post
Belconnen,Aranda,2023,Q4,Theft,3,2601,1.1534025374855825,2023-10-01,Post
Belconnen,Aranda,2024,Q1,Theft,5,2602,1.9215987701767872,2024-01-01,Post
Belconnen,Aranda,2024,Q2,Theft,3,2602,1.1529592621060722,2024-04-01,Post
Belconnen,Aranda,2024,Q3,Theft,8,2602,3.0745580322828596,2024-07-01,Post
Belconnen,Aranda,2024,Q4,Theft,3,2602,1.1529592621060722,2024-10-01,Post
Belconnen,Aranda,2025,Q1,Theft,6,2643,2.270147559591374,2025-01-01,Post
Belconnen,Aranda,2025,Q2,Theft,3,2643,1.135073779795687,2025-04-01,Post
Belconnen,Belconnen,2014,Q1,All Crime,658,6332,103.91661402400506,2014-01-01,Pre
Belconnen,Belconnen,2014,Q2,All Crime,581,6332,91.75615919140871,2014-04-01,Pre
Belconnen,Belconnen,2014,Q3,All Crime,579,6332,91.44030322173089,2014-07-01,Pre
Belconnen,Belconnen,2014,Q4,All Crime,668,6332,105.49589387239419,2014-10-01,Pre
Belconnen,Belconnen,2015,Q1,All Crime,685,6529,104.91652626742227,2015-01-01,Pre
Belconnen,Belconnen,2015,Q2,All Crime,651,6529,99.70899065706847,2015-04-01,Pre
Belconnen,Belconnen,2015,Q3,All Crime,566,6529,86.69015163118395,2015-07-01,Pre
Belconnen,Belconnen,2015,Q4,All Crime,743,6529,113.79996936743758,2015-10-01,Pre
Belconnen,Belconnen,2016,Q1,All Crime,574,6743,85.12531514162835,2016-01-01,Pre
Belconnen,Belconnen,2016,Q2,All Crime,633,6743,93.87512976419991,2016-04-01,Pre
Belconnen,Belconnen,2016,Q3,All Crime,670,6743,99.36230164615156,2016-07-01,Pre
Belconnen,Belconnen,2016,Q4,All Crime,706,6743,104.70117158534777,2016-10-01,Pre
Belconnen,Belconnen,2017,Q1,All Crime,724,7331,98.75869594871095,2017-01-01,Pre
Belconnen,Belconnen,2017,Q2,All Crime,807,7331,110.08048015277588,2017-04-01,Pre
Belconnen,Belconnen,2017,Q3,All Crime,593,7331,80.88937389169281,2017-07-01,Pre
Belconnen,Belconnen,2017,Q4,All Crime,647,7331,88.25535397626517,2017-10-01,Pre
Belconnen,Belconnen,2018,Q1,All Crime,641,7882,81.32453691956357,2018-01-01,Pre
Belconnen,Belconnen,2018,Q2,All Crime,755,7882,95.78787109870592,2018-04-01,Pre
Belconnen,Belconnen,2018,Q3,All Crime,862,7882,109.36310581070795,2018-07-01,Pre
Belconnen,Belconnen,2018,Q4,All Crime,786,7882,99.72088302461304,2018-10-01,Pre
Belconnen,Belconnen,2019,Q1,All Crime,772,8306,92.94485913797256,2019-01-01,Pre
Belconnen,Belconnen,2019,Q2,All Crime,769,8306,92.58367445220324,2019-04-01,Pre
Belconnen,Belconnen,2019,Q3,All Crime,758,8306,91.25933060438238,2019-07-01,Pre
Belconnen,Belconnen,2019,Q4,All Crime,794,8306,95.59354683361427,2019-10-01,Pre
Belconnen,Belconnen,2020,Q1,All Crime,837,8342,100.33565092304003,2020-01-01,Pre
Belconnen,Belconnen,2020,Q2,All Crime,804,8342,96.37976504435386,2020-04-01,During
Belconnen,Belconnen,2020,Q3,All Crime,761,8342,91.22512586909613,2020-07-01,During
Belconnen,Belconnen,2020,Q4,All Crime,638,8342,76.48046032126588,2020-10-01,During
Belconnen,Belconnen,2021,Q1,All Crime,541,8545,63.31187829139848,2021-01-01,During
Belconnen,Belconnen,2021,Q2,All Crime,732,8545,85.66413107080164,2021-04-01,During
Belconnen,Belconnen,2021,Q3,All Crime,516,8545,60.38619075482738,2021-07-01,During
Belconnen,Belconnen,2021,Q4,All Crime,435,8545,50.90696313633704,2021-10-01,Post
Belconnen,Belconnen,2022,Q1,All Crime,372,8893,41.83065332283818,2022-01-01,Post
Belconnen,Belconnen,2022,Q2,All Crime,544,8893,61.17170808501068,2022-04-01,Post
Belconnen,Belconnen,2022,Q3,All Crime,513,8893,57.685820308107495,2022-07-01,Post
Belconnen,Belconnen,2022,Q4,All Crime,594,8893,66.7941077251771,2022-10-01,Post
Belconnen,Belconnen,2023,Q1,All Crime,504,9325,54.04825737265416,2023-01-01,Post
Belconnen,Belconnen,2023,Q2,All Crime,650,9325,69.70509383378017,2023-04-01,Post
Belconnen,Belconnen,2023,Q3,All Crime,562,9325,60.26809651474531,2023-07-01,Post
Belconnen,Belconnen,2023,Q4,All Crime,543,9325,58.23056300268097,2023-10-01,Post
Belconnen,Belconnen,2024,Q1,All Crime,472,9480,49.78902953586498,2024-01-01,Post
Belconnen,Belconnen,2024,Q2,All Crime,432,9480,45.56962025316456,2024-04-01,Post
Belconnen,Belconnen,2024,Q3,All Crime,460,9480,48.52320675105485,2024-07-01,Post
Belconnen,Belconnen,2024,Q4,All Crime,449,9480,47.36286919831223,2024-10-01,Post
Belconnen,Belconnen,2025,Q1,All Crime,460,9592,47.95663052543786,2025-01-01,Post
Belconnen,Belconnen,2025,Q2,All Crime,468,9592,48.790658882402,2025-04-01,Post
Belconnen,Belconnen,2014,Q1,Assault,24,6332,3.790271636133923,2014-01-01,Pre
Belconnen,Belconnen,2014,Q2,Assault,20,6332,3.158559696778269,2014-04-01,Pre
Belconnen,Belconnen,2014,Q3,Assault,18,6332,2.8427037271004423,2014-07-01,Pre
Belconnen,Belconnen,2014,Q4,Assault,11,6332,1.737207833228048,2014-10-01,Pre
Belconnen,Belconnen,2015,Q1,Assault,23,6529,3.522744677592281,2015-01-01,Pre
Belconnen,Belconnen,2015,Q2,Assault,12,6529,1.837953744830755,2015-04-01,Pre
Belconnen,Belconnen,2015,Q3,Assault,15,6529,2.297442181038444,2015-07-01,Pre
Belconnen,Belconnen,2015,Q4,Assault,16,6529,2.4506049931076737,2015-10-01,Pre
Belconnen,Belconnen,2016,Q1,Assault,16,6743,2.3728310840872013,2016-01-01,Pre
Belconnen,Belconnen,2016,Q2,Assault,21,6743,3.1143407978644517,2016-04-01,Pre
Belconnen,Belconnen,2016,Q3,Assault,13,6743,1.927925255820851,2016-07-01,Pre
Belconnen,Belconnen,2016,Q4,Assault,21,6743,3.1143407978644517,2016-10-01,Pre
Belconnen,Belconnen,2017,Q1,Assault,34,7331,4.637839312508525,2017-01-01,Pre
Belconnen,Belconnen,2017,Q2,Assault,29,7331,3.9558041194925657,2017-04-01,Pre
Belconnen,Belconnen,2017,Q3,Assault,30,7331,4.092211158095758,2017-07-01,Pre
Belconnen,Belconnen,2017,Q4,Assault,32,7331,4.3650252353021415,2017-10-01,Pre
Belconnen,Belconnen,2018,Q1,Assault,24,7882,3.0449124587668104,2018-01-01,Pre
Belconnen,Belconnen,2018,Q2,Assault,22,7882,2.7911697538695766,2018-04-01,Pre
