Suburb,Total Description,Year,Number,Region,Population,Rate,COVID
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2021,0.0,Inner North,5903,0.0,During
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2011,4.0,Inner North,5473,0.7308605883427737,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2021,0.0,Inner North,5903,0.0,During
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2011,0.0,Inner North,5473,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2021,0.0,Inner North,5903,0.0,During
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2011,0.0,Inner North,5473,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2021,0.0,Inner North,5903,0.0,During
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2011,37.0,Inner North,5473,6.760460442170656,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2016,40.0,Inner North,5675,7.048458149779736,Pre
O'Connor,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,79.0,Inner North,5903,13.383025580213452,During
O'Connor,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,45.0,Inner North,5473,8.222181618856203,Pre
O'Connor,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,45.0,Inner North,5675,7.929515418502203,Pre
O'Connor,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,79.0,Inner North,5903,13.383025580213452,During
O'Connor,Labour force status - Census : Employed (no.),2011,23.0,Inner North,5473,4.202448382970949,Pre
O'Connor,Labour force status - Census : Employed (no.),2016,24.0,Inner North,5675,4.229074889867841,Pre
O'Connor,Labour force status - Census : Employed (no.),2021,32.0,Inner North,5903,5.420972386921904,During
O'Connor,Labour force status - Census : In the labour force (no.),2011,20.0,Inner North,5473,3.654302941713868,Pre
O'Connor,Labour force status - Census : In the labour force (no.),2016,23.0,Inner North,5675,4.052863436123348,Pre
O'Connor,Labour force status - Census : In the labour force (no.),2021,37.0,Inner North,5903,6.2679993223784525,During
O'Connor,Labour force status - Census : Total responding population aged 15-64 years (no.),2011,28.0,Inner North,5473,5.116024118399415,Pre
O'Connor,Labour force status - Census : Total responding population aged 15-64 years (no.),2016,33.0,Inner North,5675,5.814977973568282,Pre
O'Connor,Labour force status - Census : Total responding population aged 15-64 years (no.),2021,55.0,Inner North,5903,9.317296290022023,During
O'Connor,Labour force status - Census : Unemployed (no.),2011,0.0,Inner North,5473,0.0,Pre
O'Connor,Labour force status - Census : Unemployed (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Labour force status - Census : Unemployed (no.),2021,3.0,Inner North,5903,0.5082161612739285,During
O'Connor,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2011,14.0,Inner North,5473,2.5580120591997075,Pre
O'Connor,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2016,21.0,Inner North,5675,3.7004405286343616,Pre
O'Connor,Tenure type - Census : Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),2021,38.0,Inner North,5903,6.437404709469762,During
O'Connor,Tenure type - Census : Renter (no.),2011,24.0,Inner North,5473,4.385163530056642,Pre
O'Connor,Tenure type - Census : Renter (no.),2016,33.0,Inner North,5675,5.814977973568282,Pre
O'Connor,Tenure type - Census : Renter (no.),2021,41.0,Inner North,5903,6.94562087074369,During
O'Connor,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2011,3.0,Inner North,5473,0.5481454412570802,Pre
O'Connor,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2016,4.0,Inner North,5675,0.7048458149779736,Pre
O'Connor,Unpaid assistance to a person with a disability - Census : Provided unpaid assistance (no.),2021,4.0,Inner North,5903,0.677621548365238,During
O'Connor,Unpaid child care - Census : Cared for other child/children (no.),2011,3.0,Inner North,5473,0.5481454412570802,Pre
O'Connor,Unpaid child care - Census : Cared for other child/children (no.),2016,0.0,Inner North,5675,0.0,Pre
O'Connor,Unpaid child care - Census : Cared for other child/children (no.),2021,3.0,Inner North,5903,0.5082161612739285,During
O'Connor,Unpaid child care - Census : Cared for own child/children (no.),2011,7.0,Inner North,5473,1.2790060295998538,Pre
O'Connor,Unpaid child care - Census : Cared for own child/children (no.),2016,11.0,Inner North,5675,1.9383259911894273,Pre
O'Connor,Unpaid child care - Census : Cared for own child/children (no.),2021,15.0,Inner North,5903,2.5410808063696426,During
O'Connor,Unpaid child care - Census : Did not provide unpaid child care (no.),2011,24.0,Inner North,5473,4.385163530056642,Pre
O'Connor,Unpaid child care - Census : Did not provide unpaid child care (no.),2016,24.0,Inner North,5675,4.229074889867841,Pre
O'Connor,Unpaid child care - Census : Did not provide unpaid child care (no.),2021,41.0,Inner North,5903,6.94562087074369,During
O'Connor,Unpaid child care - Census : Total provided unpaid child care (no.),2011,11.0,Inner North,5473,2.0098666179426274,Pre
O'Connor,Unpaid child care - Census : Total provided unpaid child care (no.),2016,7.0,Inner North,5675,1.2334801762114538,Pre
O'Connor,Unpaid child care - Census : Total provided unpaid child care (no.),2021,16.0,Inner North,5903,2.710486193460952,During
O'Connor,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2011,12.0,Inner North,5473,2.192581765028321,Pre
O'Connor,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2016,10.0,Inner North,5675,1.762114537444934,Pre
O'Connor,Voluntary work for an organisation or group - Census : Volunteered for an organisation or group (no.),2021,11.0,Inner North,5903,1.8634592580044047,During
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2016,0.0,Inner North,1704,0.0,Pre
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Attained Year 12 or equivalent or Certificate III or above (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2011,4.0,Inner North,1640,2.4390243902439024,Pre
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2016,3.0,Inner North,1704,1.7605633802816902,Pre
Reid,Closing the Gap Target 5 - People aged 20-24 years - Census : Total applicable population aged 20-24 years (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2016,3.0,Inner North,1704,1.7605633802816902,Pre
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Completed tertiary qualification of Certificate III or above (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2011,4.0,Inner North,1640,2.4390243902439024,Pre
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2016,4.0,Inner North,1704,2.347417840375587,Pre
Reid,Closing the Gap Target 6 - People aged 25-34 years - Census : Total applicable population aged 25-34 years (no.),2021,0.0,Inner North,1533,0.0,During
Reid,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2011,3.0,Inner North,1640,1.829268292682927,Pre
Reid,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2016,0.0,Inner North,1704,0.0,Pre
Reid,"Closing the Gap Target 7 - People aged 15-24 years - Census : Fully engaged in employment, education or training (no.)",2021,3.0,Inner North,1533,1.9569471624266146,During
Reid,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2011,4.0,Inner North,1640,2.4390243902439024,Pre
Reid,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2016,3.0,Inner North,1704,1.7605633802816902,Pre
Reid,Closing the Gap Target 7 - People aged 15-24 years - Census : Total applicable population aged 15-24 years (no.),2021,3.0,Inner North,1533,1.9569471624266146,During
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2016,3.0,Inner North,1704,1.7605633802816902,Pre
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Employed (no.),2021,7.0,Inner North,1533,4.566210045662101,During
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2011,15.0,Inner North,1640,9.146341463414634,Pre
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2016,19.0,Inner North,1704,11.150234741784038,Pre
Reid,Closing the Gap Target 8 - People aged 25-64 years - Census : Total applicable population aged 25-64 years (no.),2021,13.0,Inner North,1533,8.48010437051533,During
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2016,0.0,Inner North,1704,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring four or more additional bedrooms (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2016,0.0,Inner North,1704,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring one additional bedroom (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2011,0.0,Inner North,1640,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2016,0.0,Inner North,1704,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring three additional bedrooms (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2011,4.0,Inner North,1640,2.4390243902439024,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2016,0.0,Inner North,1704,0.0,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling requiring two additional bedrooms (no.),2021,0.0,Inner North,1533,0.0,During
Reid,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2011,17.0,Inner North,1640,10.365853658536587,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2016,24.0,Inner North,1704,14.084507042253522,Pre
Reid,Closing the Gap Target 9A - Census : Living in a dwelling with no additional bedrooms required (appropriately sized) (no.),2021,16.0,Inner North,1533,10.437051532941945,During
Reid,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2011,19.0,Inner North,1640,11.585365853658537,Pre
Reid,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2016,24.0,Inner North,1704,14.084507042253522,Pre
Reid,Closing the Gap Target 9A - Census : Total people living in applicable dwellings (no.),2021,16.0,Inner North,1533,10.437051532941945,During
Reid,Labour force status - Census : Employed (no.),2011,5.0,Inner North,1640,3.048780487804878,Pre
